DATAFLOW,LAST UPDATE,freq,unit,inet_tec,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Luxembourg,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2013,20.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2014,20.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2015,20.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Latvia,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Malta,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Netherlands,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2013,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2014,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2015,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2016,97.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2017,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2018,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2019,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2020,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2021,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2022,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Norway,2023,97.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Poland,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Portugal,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Romania,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Sweden,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovenia,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,Slovakia,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2013,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2014,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2015,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2016,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2017,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2018,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Satellite,Total,United Kingdom,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2013,47.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2014,47.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2015,47.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2016,48.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2017,48.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2018,48.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2019,49.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2020,63.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2021,78.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2022,81.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Austria,2023,83.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2013,88.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2014,90,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2015,90.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2016,92.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2017,94,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2018,94.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2019,95.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2020,96.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2021,96.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2022,96.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Belgium,2023,96.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2013,0,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2014,0,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2015,0,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2016,0,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2017,0,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2018,1.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2019,8.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2020,13.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2021,18.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2022,21.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Bulgaria,2023,22.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2013,72.3,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2014,79.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2015,81.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2016,88,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2017,90,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2018,90,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2019,90.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2020,90.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2021,93.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2022,94.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Switzerland,2023,96.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2013,54,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2014,60.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2015,68,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2016,75,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2017,75,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2018,80,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2019,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2020,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2021,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2022,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Cyprus,2023,100,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2013,41,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2014,45.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2015,52,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2016,53.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2017,77.4,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2018,79.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2019,83.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2020,83.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2021,84.7,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2022,86.1,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Czechia,2023,81.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2013,33.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2014,42.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2015,48.5,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2016,58.8,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2017,69,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2018,76.9,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2019,85.6,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2020,89.2,,
ESTAT:ISOC_CBT(1.0),06/09/24 23:00:00,Annual,Percentage of households,Very high-speed digital subscriber line (VDSL),Total,Germany,2021,91.3,,
