DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2014,33.07,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2015,34.62,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2016,35.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2017,37.98,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2018,37.69,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2019,38.46,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2020,41.83,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2021,41.85,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2022,47.68,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2023,50.31,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Spain,2024,48.66,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2010,30.08,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2011,31.68,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2012,33.68,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2013,33.54,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2014,33.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2015,37.00,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2016,37.14,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2017,38.72,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2018,37.28,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2019,38.16,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2020,39.01,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2021,37.62,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2022,38.82,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2023,41.33,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,European Union - 27 countries (from 2020),2024,41.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2010,44.70,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2011,44.74,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2012,44.06,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2013,40.63,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2014,42.61,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2015,48.63,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2016,49.69,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2017,52.76,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2018,51.20,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2019,48.81,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2020,47.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2021,49.54,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2022,46.15,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2023,47.55,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Finland,2024,52.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2010,29.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2011,33.54,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2012,37.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2013,36.86,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2014,36.81,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2015,40.11,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2016,41.29,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2017,42.76,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2018,43.85,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2019,44.85,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2020,40.32,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2021,23.90,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2022,35.38,b,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2023,36.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2024,38.83,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2010,27.12,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2011,24.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2012,30.32,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2013,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2014,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2015,33.88,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2016,35.12,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2017,34.30,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2018,35.31,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2019,38.39,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2020,45.36,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2021,47.69,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2022,46.95,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2023,47.08,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2024,48.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2010,20.45,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2011,23.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2012,23.93,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2013,24.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2014,27.25,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2015,28.55,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2016,31.38,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2017,31.78,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2018,32.66,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2019,33.84,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2020,35.20,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2021,41.04,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2022,43.27,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2023,45.43,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2024,43.43,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2010,34.26,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2011,38.36,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2012,37.66,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2013,42.78,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2014,49.81,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2015,53.06,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2016,52.00,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2017,46.48,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2018,46.60,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2019,51.91,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2020,47.87,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2021,49.61,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2022,36.07,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2023,44.99,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2024,49.61,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Iceland,2010,28.57,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Iceland,2012,58.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Iceland,2013,44.60,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Iceland,2014,34.65,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Iceland,2020,16.67,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,250 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Italy,2010,12.30,,
